ID,name,ccaa,province,start,midpoint,trailrank,distance,gradient,min_alt,max_alt,municipality,mountain_passes_ids,municipalities_ids
6043,Reto Asturias Concejo a Concejo - Etapa Allande.,,,"[-6.612435,43.271167]","[-6.876193,43.062208]",35,158,3695,231,1147,,[829],
2565,Cuenca - Los Palancares - Emb. La Toba - Peña Acebo - Las Majadas - Villalba de la Sierra - Cuenca,,,"[-2.130344,40.059275]","[-1.892024,40.265415]",57,114,1440,919,1523,,[831],
9718,Bernia,,,"[-0.046629,38.671698]","[-0.046352,38.660783]",15,9,719,590,1122,,[832],
3460,"Granada, Illora, Huétor Tajar, Montefrio, Tocón, Illora, Lachar, Granada. 2017-03-21",,,"[-3.600144,37.180559]","[-4.011335,37.317883]",91,151,1294,489,1057,,[833],
4629,Maruri Jata Bakio Sollube desde Bakio Antenas Markaidas Umbe,,,"[-2.98902,43.327078]","[-2.763745,43.370713]",21,84,1549,0,684,,"[589, 835]",
9300,Poyatos - Masegosa,,,"[-2.048985,40.424122]","[-2.024569,40.545913]",24,44,929,1102,1324,,[836],
8145,Vuelta la SIERRA DEL CID desde San Vicent del Raspeig,,,"[-0.513516,38.397903]","[-0.754893,38.448691]",54,85,1456,87,870,,[837],
4217,"Las Colladas. La Hoz, Ozalba y Carmona",,,"[-4.191592,43.328232]","[-4.567598,43.246917]",39,117,1928,8,675,,"[288, 681, 838]",
6931,Sestao-La Arena-Montellano-Gallarta-La Arboleda-Sestao,,,"[-3.007915,43.3093]","[-3.0811,43.3124]",37,55,856,1,401,,"[619, 839, 1083]",
9667,Andaparaluzeta,,,"[-2.682208,43.07293]","[-2.717182,43.058658]",16,21,519,561,765,,"[295, 840]",
8377,CENTRO BOTIN - Playa de Mataleñas,,,"[-3.804837,43.459529]","[-3.767327,43.467497]",58,8,310,0,57,,[841],
226,2014/08/15 - Puertos del Bidasoa III : Jaizkibel - Ibardin - Agina Aritxulegi - Bianditz,,,"[-1.924862,43.319638]","[-1.738614,43.264983]",49,112,2399,0,647,,"[202, 257, 732, 842, 1048]",
9705,Tratándose de minas,,,"[-5.586577,42.610818]","[-5.586562,42.84939]",15,84,1218,784,1371,,"[843, 937]",
4062,"l'alcora mas de la parra, estribaciones del penyagolosa",,,"[-0.21219,40.080903]","[-0.247815,40.195561]",29,42,1356,73,1169,,[844],
10048,Santa Locaia + Xalo + Central Meirama,,,"[-8.509647,43.300881]","[-8.417842,43.182579]",8,72,1929,17,480,,"[693, 846]",
1504,Bergara - OIZ - Bilbo (Artxanda),,,"[-2.407311,43.119504]","[-2.594834,43.227691]",34,90,2217,40,1033,,"[12, 172, 290, 338, 417, 606, 848, 1096, 1110]",
8834,benaojan-genal-guadiaro,,,"[-5.2491,36.724215]","[-5.378304,36.532642]",34,87,2530,202,846,,"[151, 171, 488, 761, 853, 909]",
908,Andorra (Teruel) - Alcorisa - Los Olmos - La Mata de los Olmos - Alloza - Ariño,,,"[-0.441286,40.976068]","[-0.573945,40.985467]",30,93,1211,357,982,,[854],
828,Altos de mogarraz y portillo (batuecas),,,"[-6.044034,40.532768]","[-6.128152,40.419417]",39,67,1750,468,1340,,"[127, 668, 855]",
7611,Usurbil - Alto Orio - Zarautz - Meagas- Errezil - Iturburu - Bidania - Tolosa - Andazarrate - Usurbil.,,,"[-2.051701,43.271871]","[-2.156972,43.125299]",47,113,2016,32,600,,"[724, 812, 856, 911]",
496,Albarracin Pinares d Rodeno-Tormon,,,"[-1.235423,40.319501]","[-1.431873,40.305324]",28,117,1823,1086,1627,,[857],
9304,Puebla-Horcajo-Villarta-Puebla de D. Rodrigo,,,"[-4.62047,39.086642]","[-4.777881,39.323057]",24,133,2486,261,650,,[858],
48,"3 puertos desde La Cavada, Alisas, Cruz Usaño, Fuente las Varas",,,"[-3.696241,43.345196]","[-3.559108,43.287489]",54,59,1272,99,731,,"[859, 1034]",
2561,Cuenca - El Castillo - Valdecabras - Ciudad Encantada - Uña - Buenache de la Sierra - Cerro Socorro - Cuenca,,,"[-2.129838,40.059476]","[-1.945949,40.174152]",52,92,1330,927,1417,,"[860, 993]",
7661,Utiel-Chelva-El Remedio-Ademuz-Collado Calderón-Collado de las Vigas-Talayuelas-Sinarcas-Utilel-,,,"[-1.205425,39.57351]","[-1.14253,40.031926]",34,262,4434,468,1295,,"[548, 861, 969]",
10421,Stder Tetas de Liérganes Stder,,,"[-3.822944,43.459501]","[-3.735099,43.330797]",30,81,1340,0,394,,[863],
8567,Jerez de la Frontera-Espera-Arcos-Jerez,,,"[-6.127666,36.688904]","[-5.838681,36.879583]",40,99,1558,51,241,,[865],
8368,Argüellos Integral; PAÍS LLÏONÉS,,,"[-5.570875,42.95903]","[-5.638132,42.892468]",60,107,2101,986,1539,,[866],
5947,Q.Sobresierra-Páramo de Masa-Valle del Ebro-La M-Sedano- Páramo de Masa-Q.Sobresierra.,,,"[-3.71243,42.572128]","[-3.6853,42.797259]",21,97,1402,565,1025,,"[356, 867]",
8446,Valderrobres - Peñarroya de Tastavins - Morella - Monroyo - Ráfales - Valderrobres,,,"[0.154307,40.874477]","[-0.078798,40.642875]",45,108,2368,447,1241,,"[869, 908]",
3068,Errea - Usetxi - Erro / 88 Km - TE 5.0,,,"[-1.633454,42.761245]","[-1.527086,42.94553]",28,88,1259,442,842,,"[871, 984]",
5247,Orea - Villanueva de las tres fuentes - Muela de San Juan - San Cristóbal,,,"[-1.727179,40.556773]","[-1.746187,40.424699]",21,48,1041,1491,1840,,[872],
8576,Vuelta Aralar,,,"[-1.961283,42.92503]","[-2.08687,43.106182]",39,110,2266,99,1214,,"[242, 873, 1043, 1090]",
9424,San Martín de los Herreros circular,,,"[-4.594987,42.891148]","[-4.730585,42.874798]",21,53,1921,1083,1745,,"[334, 875]",
7966,Villanúa-valle de Aísa-Jasa-Refugio de Lizara-Aísa-Jaca (Rapitán)-Villanúa,,,"[-0.549998,42.666648]","[-0.6474,42.738312]",42,103,2303,781,1517,,"[634, 876]",
8584,"Casarejos,Fuentona,Sabinar y Calatañazor",,,"[-3.030338,41.795375]","[-2.831124,41.705352]",39,55,1934,1038,1231,,[877],
4994,MUR-RIBAFRECHA-JUBERA-SAN MARTIN DE JUBERA-VENTAS-AGONCILLO-ARRUBA,,,"[-2.250616,42.435338]","[-2.291756,42.311776]",12,68,755,294,876,,[878],
9992,Vuelta a Artxanda,,,"[-2.956004,43.274486]","[-2.93073,43.278657]",19,23,1098,52,313,,"[848, 879]",
8412,ETXALAR-DONEZTEBE-ORONOZ-INFERNUKO ERROTA-ETXALAR,,,"[-1.638894,43.234378]","[-1.583233,43.15616]",50,56,1116,63,559,,[882],
1530,Berriozabaleta-Tope-Betsaide-Udala-Meatzerreka-kanpazar-Berrio-Zaldibar-Berriz - Berriozabaleta,,,"[-2.556253,43.140344]","[-2.496761,43.117391]",15,43,1264,68,557,,"[379, 712, 883]",
2255,Circular a la Colladona desde Las Caldas,,,"[-5.924864,43.331895]","[-5.595622,43.196373]",23,110,1595,87,838,,"[719, 884, 1071]",
6291,Ruta con boyaca a subir aguasantas!!!!!!,,,"[-8.522832,42.845279]","[-8.70977,42.767943]",23,72,1198,9,441,,[890],
8494,Iratixtreme,,,"[-1.092201,42.904575]","[-1.172398,43.037965]",42,129,3818,310,1567,,"[163, 891]",
1688,BTT Travesía Embalse Llauset - Culebres y Vallibierna - Sierra Negra - Estiba Freda - Benasque,,,"[0.676214,42.587445]","[0.60523,42.591765]",40,23,1011,1156,3062,,[892],
8497,Por los pueblos de la Sierra de Albarracín,,,"[-1.588428,40.507439]","[-1.623362,40.334566]",42,118,2853,1249,1773,,"[893, 1070]",
8450,CAMINOS DEL CID. Retortillo De Soria- Berlanga- Gormaz- Caracena,,,"[-2.983628,41.311683]","[-2.997796,41.500828]",45,105,1151,888,1299,,[895],
8291,Zumarraga - Aginaga,,,"[-2.307895,43.091995]","[-2.295061,43.119963]",17,48,1485,72,776,,"[901, 917]",
8507,Ruta por las sierras de Bédar y Los Filabres,,,"[-1.882675,37.296612]","[-2.190339,37.204522]",42,142,5627,53,1137,,[902],
8540,Valencia Cullera La bola de Cullera,,,"[-0.36836,39.445999]","[-0.244921,39.165365]",40,88,951,0,221,,[906],
2447,Comarca de LUNA=Ruta 1 de 2,,,"[-5.740471,42.783061]","[-5.841873,42.777686]",53,122,1640,926,1251,,[907],
8569,Valderrobres-Monroyo-Fresneda-Portellada-Valderrobres,,,"[0.154588,40.874704]","[-0.03441,40.836788]",39,78,1096,452,916,,"[869, 908]",
3862,Jimena - Gaucín - P Espino - Cortes - P Galiz - Jimena,,,"[-5.436733,36.421055]","[-5.405582,36.624827]",36,111,1884,12,813,,"[151, 171, 488, 909]",
4988,"Muro de Aia, circular desde Donostia",,,"[-1.972919,43.32632]","[-2.157745,43.227003]",43,69,583,1,421,,"[812, 911]",
6680,"Santa Fé, Illora, Loja, Ventorros, Montefrio y vuelta por Puerto lope",,,"[-3.608598,37.163225]","[-4.151805,37.248043]",87,156,1398,464,1001,,"[354, 833, 912, 1049]",
3776,irurtzun-egozkue-artesiaga-saldias-jaunsaras-irurtzun,,,"[-1.8318,42.918805]","[-1.515497,43.073848]",37,130,2379,119,972,,"[152, 916]",
8247,Zarautz - Mandubia - Lizarrusti - Arbizu - Lizarraga - Abarzuza - Lakar.,,,"[-2.168903,43.281146]","[-2.175835,43.004222]",55,115,1957,0,1043,,"[917, 1043]",
646,"Alicante. Foia de Castalla-Alt Vinalopó-Vall d'Albaida. 3 Puertos: Onil, Del Moro, Biar. 2-FEB-17",,,"[-0.666913,38.604024]","[-0.692319,38.795106]",61,89,1301,392,1000,,[918],
3229,Fuentes de León,,,"[-6.536784,38.067929]","[-6.342616,38.052566]",19,57,1080,588,1153,,"[614, 628, 923]",
2459,Con la flaca... De Córdoba a la presa de Puente Nuevo. Ida por la N432a y vuelta por los Villares y la carretera de Obejo.,,,"[-4.792862,37.89648]","[-4.918189,38.088016]",23,78,1135,119,627,,"[925, 944]",
253,2015/11/08 - Jaizkibel - San Marcos,,,"[-1.924926,43.319603]","[-1.809514,43.369723]",33,65,1346,9,527,,"[257, 926]",
8445,Getxo bidegorri,,,"[-3.008963,43.322043]","[-2.998753,43.374288]",46,39,659,23,123,,[927],
1003,Arcentales( San miguel-Santa Cruz-Trasloheros),,,"[-3.077773,43.177849]","[-3.235167,43.262905]",27,67,828,48,464,,"[387, 928]",
4433,Losar de la Vera-Santuario Virgen de Chilla,,,"[-5.606824,40.121742]","[-5.291716,40.180636]",30,85,1180,388,763,,[931],
8066,Volta al Massís de les Cadiretes i les Gavarres-Coll de Sant Grau-Coll de la Ganga-Santuari dels Àngels,,,"[2.868079,41.891463]","[3.066564,41.817303]",73,101,1685,0,483,,[933],
8386,Polientes alrededores 11 12 16,,,"[-3.941049,42.806182]","[-4.029947,42.93084]",55,103,1495,687,1050,,[934],
3200,"Foronda, Etxabarri Ibiña, Berricano, Eribe, Gopegi, Etxaguen, Acosta, Elosu, Legutiano, Landa, Marieta, Maturana, Ilarraza",,,"[-2.7012,42.846552]","[-2.675169,42.980335]",16,65,420,502,673,,[935],
2317,Ciñera-Llombera-Robles-Vegacervera-Valporquero-Carmenes-Villamanin,,,"[-5.639282,42.885687]","[-5.546851,42.915437]",30,66,1184,979,1404,,[937],
5502,Peñíscola - Mont Caró - Peñíscola,,,"[0.396117,40.364662]","[0.348029,40.809962]",60,190,2467,2,1371,,"[8, 942]",
5791,Puente Nuevo - Fuente Agria - Cerro Muriano,,,"[-4.927943,38.108037]","[-4.764995,37.95577]",33,79,1135,262,656,,[944],
6989,SIERRA DE ESPADÁN Soneja- Azuébar- Chóvar- Eslida- Aín- Alcudia de Veo- Tales- Villamalur- Algimia de Almonacid- Castellnovo,,,"[-0.430233,39.815404]","[-0.351639,39.981714]",62,95,2186,245,821,,"[523, 945]",
2601,Cycling 2019-09-28t Vuelta a Erro más Aintzioa,,,"[-1.629473,42.759638]","[-1.439825,42.925475]",37,84,919,436,970,,[946],
8592,"Lozoyuela (subidas a Canencia, Cerro de San Pedro y El Atazar)",,,"[-3.621507,40.928548]","[-3.733313,40.732819]",39,117,1883,693,1510,,"[309, 947]",
5759,"Pto. La Reina, Pto. Serranillos y Collado Las Machaconas",,,"[-5.085086,40.206255]","[-4.954605,40.305305]",35,88,1877,397,1639,,[948],
8391,Lerate - Puente la Reina - Eneritz - Olcoz - Artajona - Mendigorria - Lerate,,,"[-1.93316,42.721955]","[-1.704817,42.663683]",53,73,1035,332,733,,[949],
2045,Castellon - Cabanes - Castellón (c),,,"[-0.027507,39.978729]","[0.045256,40.121847]",49,57,604,54,470,,[950],
8415,Teba-El Chorro (Sierra de Málaga) 167kms,,,"[-4.924308,36.988197]","[-4.889315,36.84412]",49,167,4059,46,875,,"[700, 951]",
3230,Fuentes de Peñacorada y Quintana de la Peña,,,"[-4.992675,42.808833]","[-5.120673,42.798871]",18,44,859,943,1313,,[952],
5310,Oviedo - Gargantada - Cruz Lieres - Camperona - Saus - Carbayín - Valdesoto,,,"[-5.827808,43.381264]","[-5.60607,43.329755]",35,63,746,169,570,,[954],
8113,Vuelta al pantano del Ebro mas Aldea del Ebro,,,"[-3.945925,42.991778]","[-4.050827,42.94261]",28,92,1094,768,1062,,"[934, 955]",
621,Alicante - Busot - Aigues - Amadorio - Orxeta - Relleu - Campello - Alicante,,,"[-0.484391,38.346008]","[-0.263316,38.575023]",62,99,1726,13,496,,[956],
2231,Cicloturista Pamplona 2015,,,"[-1.654524,42.814657]","[-1.88327,42.839093]",51,103,1577,389,925,,"[286, 957]",
1441,Benicasim - Cabanes - Vall D'Alba - San Mateu - Salzadella - Cuevas de Vinromá,,,"[0.078286,40.054856]","[0.027183,40.486135]",61,151,1551,0,663,,[959],
8054,Vitoria-Landa-Untzilla-Krutzeta-Otxandio-Zubizabal-Etxaguen-Vitoria,,,"[-2.686682,42.862827]","[-2.567517,43.034561]",36,92,1142,230,749,,"[279, 373, 686, 961]",
8023,Villaviciosa por el Hoyo 16/06/2012 9:05,,,"[-4.78868,37.88938]","[-5.0326,38.04505]",36,93,1847,168,836,,[964],
2126,"Cañas, Alesanco, Azofra, Najera, Santa coloma, Castroviejo, Bezares, Tricio, Badaran, Alesanco, Cañas",,,"[-2.844052,42.393677]","[-2.662162,42.335947]",23,59,713,499,968,,[965],
362,[80 km / 703 mt +] Paseo a los Santos de la Humosa y las Alcarrias. A mis abuelos (2017-08-14),,,"[-3.327881,40.546464]","[-3.239804,40.369117]",54,80,502,571,889,,[967],
1116,"Arróniz, Alto Olejua,Monasterio San Gregorio,Otiñano- Santuario kodes,Pto.Bernedo-La Aldea,Alto Zúñiga,Alto Olejua-Arroniz",,,"[-2.093936,42.58895]","[-2.443885,42.610706]",35,111,1765,475,985,,"[266, 968]",
6010,"Recorrido Marcha Cicloturista 7 picos (Negrete, Mataparda, El Remedio, Peñas de Dios, Chulilla, Chera, Requena) IBP = 235 BYC",,,"[-1.112691,39.489112]","[-0.976666,39.819861]",62,189,3220,231,1227,,[969],
4006,La Gallina - 19-02-2015,,,"[-3.605622,37.161633]","[-4.017614,37.079639]",89,143,1509,406,1002,,[970],
8473,"La Peluso Cicloturista 2019 Recorrido Largo, Irurtzun.",,,"[-1.828463,42.918049]","[-1.912105,43.05634]",43,137,2987,339,873,,"[378, 394, 971]",
2762,Dénia-Pego-La Vall d'Ebo-La Vall d'Alcalá-Margarida-La Vall de Gallinera-Pego-Dénia,,,"[0.109278,38.835678]","[-0.29878,38.788008]",32,100,1124,35,703,,[973],
393,[92 km / 1835 mt +] Algodonales Setenil Arriate Ronda Benaoján Montejaque (2016-09-11),,,"[-5.413212,36.876047]","[-5.14319,36.759115]",62,92,1690,362,777,,[974],
10040,Osuna Peñon de Algamitas Osuna,,,"[-5.115786,37.240187]","[-5.161652,37.017466]",8,73,1388,228,767,,"[754, 975]",
6970,Sierra de Aracena ( y parte de Extremadura...) 171kms,,,"[-6.492387,37.865306]","[-6.678597,37.928012]",40,170,3436,351,891,,"[312, 976]",
7049,SILVIA: altos de Caputa-Ricote- Ulea-Altorreal,,,"[-1.176836,38.073912]","[-1.450725,38.161204]",64,101,1007,99,518,,"[978, 1001]",
4306,Lemoa-Alto de Baltzola-Alto de Oba-Lemoa,,,"[-2.783515,43.21111]","[-2.74716,43.139019]",26,41,919,110,489,,[979],
8624,FUENTES DEL TORIO-VALLE DE VEGACERVERA,,,"[-5.522635,42.84674]","[-5.557596,42.975567]",38,130,2158,997,1399,,"[363, 981]",
9701,La garbea/ ilso / Sancosme/28/11/20,,,"[-3.126214,43.210795]","[-3.204688,43.21916]",15,31,1009,87,716,,[982],
1613,Bilbao - San Kosme - Peña Angulo - Orduña - Amurrio - Bilbao,,,"[-2.916983,43.259246]","[-3.183578,42.96085]",31,132,1661,3,892,,"[143, 264, 757, 983]",
6807,"Sarri,Erro,Usetxi,Errea,Sarri",,,"[-1.598161,42.81239]","[-1.526074,42.946155]",20,67,1140,476,895,,"[871, 984]",
9477,Traña san kristobal Traña,,,"[-2.609976,43.166747]","[-2.579892,43.195912]",20,16,863,113,548,,"[362, 985]",
925,Angliru por Santa Eulalia desde Oviedo + alto de Ferrerinos a la vuelta. 15/5/2018.,,,"[-5.850562,43.356317]","[-5.940257,43.224705]",43,66,2449,128,1588,,"[0, 986, 1071]",
5141,Nájera-San Millán-Valvanera-Nájera,,,"[-2.730876,42.415281]","[-2.779088,42.249615]",32,88,1222,482,1001,,[987],
8115,Vuelta al perdón Pamplona,,,"[-1.669138,42.807495]","[-1.774459,42.686058]",46,60,877,374,764,,[988],
8590,Bilbao - Balmaseda - Artziniega - Bilbao,,,"[-2.955231,43.261207]","[-3.191855,43.161446]",39,71,1563,0,362,,[989],
7441,Torrelaguna-Patones-Alto de El Atazar-Pueblo de El Atazar-Alto de los Llanos de San Román (Cancho Cabeza)-Torrelaguna,,,"[-3.533273,40.826878]","[-3.477432,40.919886]",39,47,743,701,1087,,[990],
5633,PONTARRÓN - PUERTO DE LA VEGALLERA - CRUCETILLAS - POTICHE,,,"[-2.073041,38.555518]","[-2.441814,38.498139]",36,114,2595,648,1481,,[991],
1200,Azkoitia- Elgoibar- Markina- Lekeitio- Ondárroa- Motrico- Deba- Itziar- Zumaia- Cestona- Azpeitia- Azkoitia,,,"[-2.312613,43.173191]","[-2.476966,43.34995]",39,101,1392,11,406,,"[992, 1059]",
2567,Cuenca - Valdecabras - Ciudad Encantada - Uña - Embalse La Toba - Buenache de la Sierra - Cuenca,,,"[-2.130191,40.05931]","[-1.916012,40.212715]",48,84,1134,912,1416,,"[860, 993]",
8765,Entre Olivares anda el Juego (Super Randonnée Jiennense).,,,"[-3.628417,38.10274]","[-3.062966,37.827253]",35,626,10892,256,1770,,"[500, 636, 729, 999]",
3713,"Ibardin, Saint-Ignace, Lizarrieta, Iñaberri, Otsondo, Lizuniaga",,,"[-1.688185,43.275389]","[-1.626493,43.232666]",40,92,2677,12,595,,"[882, 1000, 1048]",
8099,Vuelta a la Sierra de Ricote. Molina de Segura-Lorquí-Ceutí-Yéchar-Ricote-Villanueva de Segura-Ojós-Molina de Segura. 3-1-16,,,"[-1.177155,38.068066]","[-1.420955,38.168203]",50,103,1164,84,519,,"[978, 1001]",
1075,Arrasate-Elosu-Zestoa-Endoia-Itziar-Deba-Mutriku-Mendaro-Bergara-Elgeta-Elorrio-Kanpazar-Arrasate,,,"[-2.484789,43.065652]","[-2.332043,43.278533]",29,119,2417,0,684,,"[178, 197, 290, 379, 1003, 1059]",
111,[125 km / 1356 mt +] Lora del Río Puerto del Robledo Puebla de los Infantes Palma del Río (2017-08-30),,,"[-5.533557,37.658061]","[-5.509969,37.817146]",58,125,1243,42,796,,[1005],
4127,Lanjarón y a la vuelta subida al Purche - 15-02-2014,,,"[-3.602142,37.183057]","[-3.64931,37.05938]",71,125,1869,566,1492,,"[72, 1006]",
6769,Santo Ángel-Rio Segura-Monteagudo-Santo Angel,,,"[-1.127975,37.945597]","[-1.039709,38.042782]",37,45,109,0,50,,[1012],
353,76. Bembibre-Laxe-Bembibre 2014-07-10,,,"[-8.656387,43.021834]","[-9.005246,43.221781]",28,107,1382,0,387,,[1013],
1955,Carballo - Serra de Outes - Cima Corzán - Monte do Castelo - Carballo,,,"[-8.69431,43.211273]","[-8.867931,42.847081]",31,124,1924,3,507,,[1016],
3990,"La Drova - Barx, Monduver",,,"[-0.266649,39.009353]","[-0.330934,38.97726]",27,37,950,186,832,,"[52, 424, 447, 1017]",
336,[62 km / 1383 mt +] Zarzalejo Robledondo Sta Mª de la Alameda Navas del Marqués (2017-08-03),,,"[-4.159007,40.539515]","[-4.263529,40.611356]",62,62,1421,897,1439,,[1019],
1056,Arkaia okina,,,"[-2.6358,42.846581]","[-2.595156,42.782942]",18,25,393,517,849,,[1021],
5478,Peña Angulo por Añes y Sojo,,,"[-3.077642,43.177831]","[-3.192013,43.03168]",23,60,1352,77,720,,[1022],
3940,La Camperona (po'l Entrego)- Bimenes- Nava- San Román- La Campa- Sariego- Pola Siero- Valdesoto- Bendición- Gargantá.,,,"[-5.685914,43.300344]","[-5.515914,43.399291]",43,70,1016,205,578,,[1023],
2308,Ciruelos-Puente de San Pedro (por Torremocha),,,"[-2.15553,40.797792]","[-2.040929,40.912178]",27,43,737,903,1336,,[1026],
1616,Bilbao - Sopuerta - Las Muñecas - Muskiz,,,"[-2.955194,43.260541]","[-3.121398,43.304132]",33,49,785,6,377,,"[342, 1027]",
3453,"Granada, Guadix y vuelta por Lugros - 5-06-2014",,,"[-3.596533,37.182243]","[-3.155563,37.224698]",93,140,1832,683,1299,,[1030],
3213,Frías - Trespaderne - Oña - Portillo - Frías,,,"[-3.294454,42.768979]","[-3.427395,42.685716]",33,63,638,524,986,,"[297, 1032]",
3798,Iturgoyen,,,"[-1.953373,42.77706]","[-1.971122,42.808208]",16,13,510,714,1214,,[1033],
23,20-AGO-13. Noja-Alisas-Cruz de Usaño-Fuente las varas- Noja,,,"[-3.524656,43.492172]","[-3.613798,43.279841]",49,88,1531,0,688,,"[859, 1034]",
4198,Larzabal-Herrera-Intxaurrondo-Aiete-Añorga-Usurbil-Arratzain-Igara-Morlans-Larzabal,,,"[-1.884367,43.30973]","[-2.048869,43.269352]",37,45,592,45,293,,[1035],
3411,Gontzugarai-Ixua-Trabaku-Garai-Urkiola-Uribarri Ganboari itzulia-Urkiola-Oiz-Durango-Muniketa.-Foru.,,,"[-2.679165,43.324142]","[-2.548856,42.876499]",30,233,3875,0,1012,,"[12, 281, 328, 353, 382, 417, 609, 1039, 1042, 1096, 1110]",
3341,Gernika-Lumo - Mendata - OIZ - Munitibar - Gernika-Lumo,,,"[-2.677955,43.319631]","[-2.613576,43.240914]",32,36,804,57,842,,[1042],
1362,Beasain - Lizarrusti - San Miguel de Aralar - Uitzi - Leitza - Basakabi - Goizueta - Usurbil.,,,"[-2.201372,43.0479]","[-1.910048,43.032027]",43,131,2488,0,1247,,"[378, 394, 1043]",
2728,Donostia-Tolosa-Alegi-Orendain-Abaltzisketa-Amezketa-Alegi-Tolosa-Alkiza-Donostia,,,"[-1.951796,43.31618]","[-2.09038,43.048694]",29,96,1090,0,409,,"[347, 1044]",
211,2014/04/17 Puertos del Bidasoa II: Ibardin - Bera - Lesaka - Agina - Aritxulegi - Jaizkibel,,,"[-1.800152,43.343581]","[-1.762427,43.263298]",47,82,1669,0,506,,"[257, 842, 1048]",
4400,Loja y vuelta por Ventorros de San José - 22-02-2015,,,"[-3.611064,37.162217]","[-4.143265,37.276972]",86,170,1623,340,962,,"[354, 833, 912, 1049]",
656,Alicante. Marina Alta. Alcalà de la Jovada-Beniaia-Tollos-Fageca-Famorca-Castell-Parcent-Orba-Vall d'Ebo-Alcalà. 24-JUN-16,,,"[-0.25244,38.794176]","[-0.06736,38.748114]",58,74,1213,91,823,,"[307, 1053]",
762,Alsasua-San Miguel-Lekunberri-Lizartza-Amezketa-Ordizia-Etxarri-Alsasua,,,"[-2.163117,42.891573]","[-1.779919,42.813723]",39,136,2049,335,1126,,"[286, 615, 1054]",
6089,"Ribera de Arriba, Collado Bermejo, Santa de Totana",,,"[-1.180164,38.018242]","[-1.557147,37.862119]",19,125,1456,45,1186,,[1055],
5325,Oviedo - San Esteban (por Abuli) - Bendones - San Tirso - Padrún,,,"[-5.82765,43.381421]","[-5.766355,43.280909]",52,53,776,134,384,,[1056],
7626,Usurbil - Deba - Zarautz - Zumaia - Alto Orio - Zarautz.,,,"[-2.052612,43.273229]","[-2.339519,43.287768]",40,91,984,32,273,,[1059],
3181,Folledo,,,"[-5.723681,42.895943]","[-5.722354,42.912544]",19,16,508,1229,1454,,[1062],
1199,Azkoitia- Azpeitia- Nuarbe- Mandubia- Oirmaztegi- Alto de Atagoiti- Alto de Udana- Legazpi- Zumarraga- Azkoitia,,,"[-2.31229,43.173416]","[-2.284896,43.048259]",38,72,902,88,525,,"[386, 917, 1065]",
5671,Port de Barx - Gandia,,,"[-0.161645,38.988477]","[-0.313618,39.058408]",80,53,560,43,453,,[1066],
8457,(Zamora)- Ruta de las Presas,,,"[-5.739765,41.441138]","[-6.389199,41.447184]",45,179,1929,489,915,,[1068],
8261,Zegama,,,"[-2.2907,42.975488]","[-2.315575,43.004277]",21,35,1601,253,978,,"[731, 823, 1069]",
8723,Ruta de los cinco puertos,,,"[-1.587912,40.507167]","[-1.654955,40.337626]",36,103,1972,1196,1683,,"[893, 1070]",
265,20161223-Alfilorios-Viapará-Cordal-Padrún-Manzaneda,,,"[-5.848314,43.358102]","[-5.874929,43.228337]",41,77,1863,93,745,,"[131, 1056, 1071]",
8464,"Arnes,Cretes, Arenys,Caseres,Colls del Moro i Ventós,Arnes",,,"[0.258595,40.908898]","[0.322272,41.050032]",44,73,2147,228,561,,[1072],
1841,Camino de la Luna; PAÍS LLÏONÉS,,,"[-5.570969,42.598177]","[-5.644697,42.805309]",36,83,791,804,1198,,[1074],
784,Alto de Hijas (Cdo. Trascampo) + pto. de las ESTACAS DE TRUEBA + pto. de LA BRAGUÍA + alto de Hijas (Cdo. Trascampo). 17/6/18,,,"[-4.108435,43.362268]","[-3.708115,43.118075]",42,136,2333,12,1150,,"[158, 278, 1076]",
5780,Puente Arce-Puente Viesgo-Alto de san Martin-Villacarriedo-Alto de Abionzo-Llerana-Alto de la cruz-Alto de San Vicente-Renedo,,,"[-3.947675,43.402625]","[-3.801339,43.232618]",31,64,709,3,423,,[1077],
232,2015/01/04 - Beintza Labaien - Doneztebe - Puerto de Belate - Alto de Orokieta,,,"[-1.741434,43.086656]","[-1.608431,43.056239]",37,72,1088,108,842,,[1080],
375,[85 km / 1633 mt +] Castillo de las Guardas Minas de Ríotinto - Ruta Minera (2017-04-14),,,"[-6.313673,37.693738]","[-6.550251,37.692112]",59,85,1480,218,580,,[1081],
1587,Bidegorri Bilbao - La Arena (junio 2019),,,"[-2.955702,43.25914]","[-3.110055,43.345559]",44,46,421,1,126,,[1083],
181,20120517 Etxebarri Gallo Loiu Lauro Fika Urruzti Vivero StoDomingo Etxebarri,,,"[-2.892706,43.248174]","[-2.81896,43.327725]",37,67,961,24,405,,"[172, 606, 1084]",
5739,Priego - vuelta por Escamilla,,,"[-2.318673,40.451942]","[-2.617142,40.542347]",26,125,1728,711,1162,,[1085],
4669,Medina - Puerto La Horca .gpx,,,"[-3.488373,42.94016]","[-3.279174,42.917522]",18,59,956,578,898,,"[376, 1088]",
9550,Lo Torrent - Cruz del Maigmo - Balcon d'Alacant - Maigmo,,,"[-0.514641,38.394203]","[-0.632497,38.501744]",19,48,1550,100,1260,,[1089],
